Element type                                            Size  Used MEM
Tensor3543                                            (8, 1)   512.00B
Tensor3544                                            (8, 1)   512.00B
Tensor3545                                              (8,)   512.00B
Tensor3546                                              (8,)   512.00B
Tensor3547                                              (8,)   512.00B
Tensor3548                                            (8, 8)   512.00B
Tensor3549                                            (8, 8)   512.00B
Tensor3550                                            (8, 8)   512.00B
Tensor3551                                              (8,)   512.00B
Tensor3552                                              (8,)   512.00B
Tensor3553                                              (8,)   512.00B
Tensor3554                                            (2, 8)   512.00B
Tensor3555                                            (2, 8)   512.00B
Tensor3556                                            (2, 8)   512.00B
Tensor3557                                              (2,)   512.00B
Tensor3558                                              (2,)   512.00B
Tensor3559                                              (2,)   512.00B
Tensor3560                                            (8, 1)   512.00B
Tensor3561                                            (8, 1)   512.00B
Tensor3562                                            (8, 1)   512.00B
Tensor3563                                              (8,)   512.00B
Tensor3564                                              (8,)   512.00B
Tensor3565                                              (8,)   512.00B
Tensor3566                                            (8, 8)   512.00B
Tensor3567                                            (8, 8)   512.00B
Tensor3568                                            (8, 8)   512.00B
Tensor3569                                              (8,)   512.00B
Tensor3570                                              (8,)   512.00B
Tensor3571                                              (8,)   512.00B
Tensor3572                                            (2, 8)   512.00B
Tensor3573                                            (2, 8)   512.00B
Tensor3574                                            (2, 8)   512.00B
Tensor3575                                              (2,)   512.00B
Tensor3576                                              (2,)   512.00B
Tensor3577                                              (2,)   512.00B
Tensor3578                                            (8, 1)   512.00B
Tensor3579                                            (8, 1)   512.00B
Tensor3580                                            (8, 1)   512.00B
Tensor3581                                              (8,)   512.00B
Tensor3582                                              (8,)   512.00B
Tensor3583                                              (8,)   512.00B
Tensor3584                                            (8, 8)   512.00B
Tensor3585                                            (8, 8)   512.00B
Tensor3586                                            (8, 8)   512.00B
Tensor3587                                              (8,)   512.00B
Tensor3588                                              (8,)   512.00B
Tensor3589                                              (8,)   512.00B
Tensor3590                                            (2, 8)   512.00B
Tensor3591                                            (2, 8)   512.00B
Tensor3592                                            (2, 8)   512.00B
Tensor3593                                              (2,)   512.00B
Tensor3594                                              (2,)   512.00B
Tensor3595                                              (2,)   512.00B
Parameter3596                                         (8, 1)   512.00B
Parameter3596.grad                                    (8, 1)     0.00B
Parameter3597                                           (8,)   512.00B
Parameter3597.grad                                      (8,)     0.00B
Parameter3598                                         (8, 8)   512.00B
Parameter3598.grad                                    (8, 8)     0.00B
Parameter3599                                           (8,)   512.00B
Parameter3599.grad                                      (8,)     0.00B
Parameter3600                                         (2, 8)   512.00B
Parameter3600.grad                                    (2, 8)     0.00B
Parameter3601                                           (2,)   512.00B
Parameter3601.grad                                      (2,)     0.00B
Parameter3602                                         (8, 1)   512.00B
Parameter3602.grad                                    (8, 1)     0.00B
Parameter3603                                           (8,)   512.00B
Parameter3603.grad                                      (8,)     0.00B
Parameter3604                                         (8, 8)   512.00B
Parameter3604.grad                                    (8, 8)     0.00B
Parameter3605                                           (8,)   512.00B
Parameter3605.grad                                      (8,)     0.00B
Parameter3606                                         (2, 8)   512.00B
Parameter3606.grad                                    (2, 8)     0.00B
Parameter3607                                           (2,)   512.00B
Parameter3607.grad                                      (2,)     0.00B
Tensor3608                                              (1,)   512.00B
Tensor3609                                              (1,)   512.00B
Tensor3610                                              (1,)   512.00B
Tensor3611                                              (1,)   512.00B
Tensor3612                                              (1,)   512.00B
Tensor3613                                            (8, 1)   512.00B
Tensor3614                                            (8, 8)   512.00B
Tensor3615                                            (2, 8)   512.00B
Tensor3616                                        (1000000,)     3.81M
Tensor3617                                         (1600, 1)     6.50K
Tensor3618                                         (1600, 1)     6.50K
Tensor3619                                           (50, 1)   512.00B
Tensor3620                                           (50, 1)     0.00B
Tensor3621                                      (50, 111709)    21.31M
Tensor3622                                      (50, 111709)    21.31M
Tensor3623                                           (50, 1)   512.00B
Tensor3624                                         (1600, 1)     0.00B
Tensor3625                                         (1600, 1)     6.50K
Tensor3626                                         (1600, 1)     6.50K
Tensor3627                                         (1600, 1)     6.50K
Tensor3628                                         (1600, 1)     6.50K
Tensor3629                                              (1,)     0.00B
Tensor3630                                          (256, 1)     1.00K
Tensor3631                                          (256, 1)     1.00K
Tensor3632                                            (256,)     1.00K
Tensor3633                                            (256,)     1.00K
Tensor3634                                       (256, 1117)     1.09M
Tensor3635                                       (256, 1117)     1.09M
Tensor3636                                            (256,)     1.00K
Tensor3637                                            (256,)     1.00K
Tensor3638                                        (256, 256)   256.00K
Tensor3639                                        (256, 256)   256.00K
Tensor3640                                            (256,)     1.00K
Tensor3641                                            (256,)     1.00K
Tensor3642                                        (256, 256)   256.00K
Tensor3643                                        (256, 256)   256.00K
Tensor3644                                            (256,)     1.00K
Tensor3645                                            (256,)     1.00K
Tensor3646                                          (2, 256)     2.00K
Tensor3647                                          (2, 256)     2.00K
Tensor3648                                              (2,)   512.00B
Tensor3649                                              (2,)   512.00B
Tensor3650                                          (256, 1)     1.00K
Tensor3651                                          (256, 1)     1.00K
Tensor3652                                            (256,)     1.00K
Tensor3653                                            (256,)     1.00K
Tensor3654                                       (256, 1117)     1.09M
Tensor3655                                       (256, 1117)     1.09M
Tensor3656                                            (256,)     1.00K
Tensor3657                                            (256,)     1.00K
Tensor3658                                        (256, 256)   256.00K
Tensor3659                                        (256, 256)   256.00K
Tensor3660                                            (256,)     1.00K
Tensor3661                                            (256,)     1.00K
Tensor3662                                        (256, 256)   256.00K
Tensor3663                                        (256, 256)   256.00K
Tensor3664                                            (256,)     1.00K
Tensor3665                                            (256,)     1.00K
Tensor3666                                          (2, 256)     2.00K
Tensor3667                                          (2, 256)     2.00K
Tensor3668                                              (2,)   512.00B
Tensor3669                                              (2,)   512.00B
Tensor3670                                          (256, 1)     1.00K
Tensor3671                                          (256, 1)     1.00K
Tensor3672                                            (256,)     1.00K
Tensor3673                                            (256,)     1.00K
Tensor3674                                       (256, 1117)     1.09M
Tensor3675                                       (256, 1117)     1.09M
Tensor3676                                            (256,)     1.00K
Tensor3677                                            (256,)     1.00K
Tensor3678                                        (256, 256)   256.00K
Tensor3679                                        (256, 256)   256.00K
Tensor3680                                            (256,)     1.00K
Tensor3681                                            (256,)     1.00K
Tensor3682                                        (256, 256)   256.00K
Tensor3683                                        (256, 256)   256.00K
Tensor3684                                            (256,)     1.00K
Tensor3685                                            (256,)     1.00K
Tensor3686                                          (2, 256)     2.00K
Tensor3687                                          (2, 256)     2.00K
Tensor3688                                              (2,)   512.00B
Tensor3689                                              (2,)   512.00B
Tensor3690                                          (11170,)    44.00K
Tensor3691                                          (11170,)    44.00K
Tensor3692                                   (64, 175, 1746)    74.60M
Tensor3693                                   (64, 175, 1746)    74.60M
Tensor3694                                    (64, 175, 175)     7.48M
Tensor3695                                    (64, 175, 175)     7.48M
Tensor3696                                           (2234,)     9.00K
Tensor3697                                           (2234,)     9.00K
Tensor3698                                     (64, 35, 175)     1.50M
Tensor3699                                     (64, 35, 175)     1.50M
Tensor3700                                      (64, 35, 35)   306.50K
Tensor3701                                      (64, 35, 35)   306.50K
Tensor3702                                           (1117,)     4.50K
Tensor3703                                           (1117,)     4.50K
Tensor3704                                     (16, 70, 140)   612.50K
Tensor3705                                     (16, 70, 140)   612.50K
Tensor3706                                      (16, 70, 70)   306.50K
Tensor3707                                      (16, 70, 70)   306.50K
Tensor3708                                              (1,)   512.00B
Tensor3709                                              (1,)   512.00B
Tensor3710                                          (256, 1)     1.00K
Tensor3711                                            (256,)     1.00K
Tensor3712                                          (256, 1)     1.00K
Tensor3713                                            (256,)     2.00K
Tensor3714                                       (256, 1117)     1.09M
Tensor3715                                            (256,)     1.00K
Tensor3716                                        (256, 256)   256.00K
Tensor3717                                            (256,)     1.00K
Tensor3718                                        (256, 256)   256.00K
Tensor3719                                            (256,)     2.00K
Tensor3720                                        (256, 256)   256.00K
Tensor3721                                            (256,)     1.00K
Tensor3722                                        (256, 256)   256.00K
Tensor3723                                            (256,)     2.00K
Tensor3724                                          (2, 256)     2.00K
Tensor3725                                              (2,)   512.00B
Tensor3726                                          (2, 256)     2.00K
Tensor3727                                              (2,)   512.00B
Tensor3728                                              (1,)   512.00B
Tensor3729                                          (256, 1)     1.00K
Tensor3730                                            (256,)     1.00K
Tensor3731                                          (256, 1)     1.00K
Tensor3732                                            (256,)     2.00K
Tensor3733                                       (256, 1117)     1.09M
Tensor3734                                            (256,)     1.00K
Tensor3735                                        (256, 256)   256.00K
Tensor3736                                            (256,)     1.00K
Tensor3737                                        (256, 256)   256.00K
Tensor3738                                            (256,)     2.00K
Tensor3739                                        (256, 256)   256.00K
Tensor3740                                            (256,)     1.00K
Tensor3741                                        (256, 256)   256.00K
Tensor3742                                            (256,)     2.00K
Tensor3743                                          (2, 256)     2.00K
Tensor3744                                              (2,)   512.00B
Tensor3745                                          (2, 256)     2.00K
Tensor3746                                              (2,)   512.00B
Tensor3747                                              (1,)   512.00B
Tensor3748                                          (256, 1)     1.00K
Tensor3749                                            (256,)     1.00K
Tensor3750                                          (256, 1)     1.00K
Tensor3751                                            (256,)     2.00K
Tensor3752                                       (256, 1117)     1.09M
Tensor3753                                            (256,)     1.00K
Tensor3754                                        (256, 256)   256.00K
Tensor3755                                            (256,)     1.00K
Tensor3756                                        (256, 256)   256.00K
Tensor3757                                            (256,)     2.00K
Tensor3758                                        (256, 256)   256.00K
Tensor3759                                            (256,)     1.00K
Tensor3760                                        (256, 256)   256.00K
Tensor3761                                            (256,)     2.00K
Tensor3762                                          (2, 256)     2.00K
Tensor3763                                              (2,)   512.00B
Tensor3764                                          (2, 256)     2.00K
Tensor3765                                              (2,)   512.00B
Tensor3766                                              (1,)   512.00B
Tensor3767                                         (111709,)   436.50K
Tensor3768                                         (111709,)   436.50K
Tensor3769                                          (11170,)    44.00K
Tensor3770                                   (64, 175, 1746)    74.60M
Tensor3771                                    (64, 175, 175)     7.48M
Tensor3772                                           (2234,)     9.00K
Tensor3773                                     (64, 35, 175)     1.50M
Tensor3774                                      (64, 35, 35)   306.50K
Tensor3775                                           (1117,)     4.50K
Tensor3776                                     (16, 70, 140)   612.50K
Tensor3777                                      (16, 70, 70)   306.50K
Tensor3778                                          (11170,)     0.00B
Tensor3779                                   (64, 175, 1746)     0.00B
Tensor3780                                    (64, 175, 175)     0.00B
Tensor3781                                           (2234,)     0.00B
Tensor3782                                     (64, 35, 175)     0.00B
Tensor3783                                      (64, 35, 35)     0.00B
Tensor3784                                           (1117,)     0.00B
Tensor3785                                     (16, 70, 140)     0.00B
Tensor3786                                      (16, 70, 70)     0.00B
Tensor3787                                         (1000, 1)     4.00K
Tensor3788                                              (1,)   512.00B
Tensor3789                                              (1,)   512.00B
Tensor3790                                              (1,)   512.00B
Tensor3791                                              (1,)   512.00B
Tensor3792                                              (1,)   512.00B
Tensor3793                                              (1,)   512.00B
Tensor3794                                              (1,)   512.00B
Tensor3795                                              (1,)   512.00B
Tensor3796                                              (1,)   512.00B
Tensor3797                                              (1,)   512.00B
Tensor3798                                              (1,)   512.00B
Tensor3799                                              (1,)   512.00B
Parameter3800                                         (8, 1)   512.00B
Parameter3801                                           (8,)   512.00B
Tensor3802                                            (8, 1)   512.00B
Parameter3803                                         (8, 8)   512.00B
Parameter3804                                           (8,)   512.00B
Tensor3805                                            (8, 8)   512.00B
Parameter3806                                         (2, 8)   512.00B
Parameter3807                                           (2,)   512.00B
Tensor3808                                            (2, 8)   512.00B
Parameter3809                                         (8, 1)   512.00B
Parameter3810                                           (8,)   512.00B
Tensor3811                                            (8, 1)   512.00B
Parameter3812                                         (8, 8)   512.00B
Parameter3813                                           (8,)   512.00B
Tensor3814                                            (8, 8)   512.00B
Parameter3815                                         (2, 8)   512.00B
Parameter3816                                           (2,)   512.00B
Tensor3817                                            (2, 8)   512.00B
Parameter3818                                         (8, 1)   512.00B
Parameter3819                                           (8,)   512.00B
Tensor3820                                            (8, 1)   512.00B
Parameter3821                                         (8, 8)   512.00B
Parameter3822                                           (8,)   512.00B
Tensor3823                                            (8, 8)   512.00B
Parameter3824                                         (2, 8)   512.00B
Parameter3825                                           (2,)   512.00B
Tensor3826                                            (2, 8)   512.00B
Parameter3827                                         (8, 1)   512.00B
Parameter3828                                           (8,)   512.00B
Tensor3829                                            (8, 1)   512.00B
Parameter3830                                         (8, 8)   512.00B
Parameter3831                                           (8,)   512.00B
Tensor3832                                            (8, 8)   512.00B
Parameter3833                                         (2, 8)   512.00B
Parameter3834                                           (2,)   512.00B
Tensor3835                                            (2, 8)   512.00B
Parameter3836                                         (8, 1)   512.00B
Parameter3837                                           (8,)   512.00B
Tensor3838                                            (8, 1)   512.00B
Parameter3839                                         (8, 8)   512.00B
Parameter3840                                           (8,)   512.00B
Tensor3841                                            (8, 8)   512.00B
Parameter3842                                         (2, 8)   512.00B
Parameter3843                                           (2,)   512.00B
Tensor3844                                            (2, 8)   512.00B
Tensor3845                                         (1000, 1)     0.00B
Tensor3846                                         (1000, 1)     4.00K
Parameter3847                                         (8, 1)   512.00B
Parameter3847.grad                                    (8, 1)     0.00B
Parameter3848                                           (8,)   512.00B
Parameter3848.grad                                      (8,)     0.00B
Parameter3849                                         (8, 8)   512.00B
Parameter3849.grad                                    (8, 8)     0.00B
Parameter3850                                           (8,)   512.00B
Parameter3850.grad                                      (8,)     0.00B
Parameter3851                                         (2, 8)   512.00B
Parameter3851.grad                                    (2, 8)     0.00B
Parameter3852                                           (2,)   512.00B
Parameter3852.grad                                      (2,)     0.00B
Parameter3853                                         (8, 1)   512.00B
Parameter3853.grad                                    (8, 1)     0.00B
Parameter3854                                           (8,)   512.00B
Parameter3854.grad                                      (8,)     0.00B
Parameter3855                                         (8, 8)   512.00B
Parameter3855.grad                                    (8, 8)     0.00B
Parameter3856                                           (8,)   512.00B
Parameter3856.grad                                      (8,)     0.00B
Parameter3857                                         (2, 8)   512.00B
Parameter3857.grad                                    (2, 8)     0.00B
Parameter3858                                           (2,)   512.00B
Parameter3858.grad                                      (2,)     0.00B
Parameter3859                                         (8, 1)   512.00B
Parameter3859.grad                                    (8, 1)     0.00B
Parameter3860                                           (8,)   512.00B
Parameter3860.grad                                      (8,)     0.00B
Parameter3861                                         (8, 8)   512.00B
Parameter3861.grad                                    (8, 8)     0.00B
Parameter3862                                           (8,)   512.00B
Parameter3862.grad                                      (8,)     0.00B
Parameter3863                                         (2, 8)   512.00B
Parameter3863.grad                                    (2, 8)     0.00B
Parameter3864                                           (2,)   512.00B
Parameter3864.grad                                      (2,)     0.00B
Tensor3865                                              (1,)   512.00B
Parameter3866                                       (256, 1)     1.00K
Parameter3867                                         (256,)     1.00K
Tensor3868                                          (256, 1)     1.00K
Tensor3869                                            (256,)     2.00K
Parameter3870                                    (256, 1117)     1.09M
Parameter3871                                         (256,)     1.00K
Parameter3872                                       (2, 256)     2.00K
Parameter3873                                           (2,)   512.00B
Tensor3874                                          (2, 256)     2.00K
Tensor3875                                              (2,)   512.00B
Tensor3876                                              (1,)   512.00B
Tensor3877                                              (1,)   512.00B
Tensor3878                                         (1600, 1)     6.50K
Tensor3879                                         (1600, 1)     6.50K
Tensor3880                                         (1600, 1)     6.50K
Tensor3881                                         (1600, 1)     6.50K
Tensor3882                                              (1,)   512.00B
Tensor3883                                              (1,)   512.00B
Tensor3884                                              (1,)   512.00B
Tensor3885                                              (1,)   512.00B
Tensor3886                                              (1,)   512.00B
Tensor3887                                              (1,)   512.00B
Tensor3888                                         (1600, 1)     6.50K
Tensor3889                                         (1600, 1)     6.50K
Tensor3890                                         (1600, 1)     6.50K
Tensor3891                                         (1600, 1)     6.50K
Tensor3892                                         (1600, 1)     6.50K
Tensor3893                                         (1600, 1)     6.50K
Tensor3894                                         (1600, 1)     6.50K
Tensor3895                                         (111709,)   436.50K
Tensor3896                                         (111709,)   436.50K
Tensor3897                                              (1,)   512.00B
Tensor3898                                              (1,)   512.00B
Tensor3899                                              (1,)   512.00B
Tensor3900                                              (1,)   512.00B
Parameter3901                                     (256, 256)   256.00K
Parameter3902                                         (256,)     1.00K
Tensor3903                                        (256, 256)   256.00K
Tensor3904                                            (256,)     2.00K
Parameter3905                                     (256, 256)   256.00K
Parameter3906                                         (256,)     1.00K
Tensor3907                                        (256, 256)   256.00K
Tensor3908                                            (256,)     2.00K
Parameter3909                                       (11170,)    44.00K
Parameter3910                                (64, 175, 1746)    74.60M
Parameter3911                                 (64, 175, 175)     7.48M
Parameter3912                                        (2234,)     9.00K
Parameter3913                                  (64, 35, 175)     1.50M
Parameter3914                                   (64, 35, 35)   306.50K
Parameter3915                                        (1117,)     4.50K
Parameter3916                                  (16, 70, 140)   612.50K
Parameter3917                                   (16, 70, 70)   306.50K
Tensor3918                                            (8, 1)   512.00B
Tensor3919                                            (8, 8)   512.00B
Tensor3920                                            (2, 8)   512.00B
Tensor3921                                            (8, 1)   512.00B
Tensor3922                                            (8, 8)   512.00B
Tensor3923                                            (2, 8)   512.00B
Tensor3924                                            (8, 1)   512.00B
Tensor3925                                            (8, 8)   512.00B
Tensor3926                                            (2, 8)   512.00B
Tensor3927                                            (8, 1)   512.00B
Tensor3928                                            (8, 8)   512.00B
Tensor3929                                            (2, 8)   512.00B
-------------------------------------------------------------------------------
Total Tensors: 452665662 	Used Memory: 1.60G
The allocated memory on cuda:0: 1.61G
Memory differs due to the matrix alignment or invisible gradient buffer tensors
-------------------------------------------------------------------------------
-------------------------------------------------------------------------------
Storage on cpu
Tensor3930                                            (256,)     2.00K
Tensor3931                                            (256,)     2.00K
Tensor3932                                            (256,)     2.00K
Tensor3933                                            (256,)     2.00K
Tensor3934                                            (256,)     2.00K
Tensor3935                                            (256,)     2.00K
Tensor3936                                         (111709,)   436.50K
Tensor3937                                         (111709,)   436.50K
Tensor3938                                            (8, 1)   512.00B
Tensor3939                                            (8, 8)   512.00B
Tensor3940                                            (2, 8)   512.00B
Tensor3941                                            (2, 1)   512.00B
Tensor3942                                            (8, 1)   512.00B
Tensor3943                                            (8, 8)   512.00B
Tensor3944                                            (2, 8)   512.00B
Tensor3945                                            (2, 1)   512.00B
Tensor3946                                            (8, 1)   512.00B
Tensor3947                                            (8, 8)   512.00B
Tensor3948                                            (2, 8)   512.00B
Tensor3949                                            (2, 1)   512.00B
Tensor3950                                           (2000,)     8.00K
Tensor3951                                           (2000,)     8.00K
Tensor3952                                           (2000,)     8.00K
Tensor3953                                           (2000,)     8.00K
Tensor3954                                            (2, 1)   512.00B
Tensor3955                                              (1,)   512.00B
Tensor3956                                              (1,)   512.00B
Tensor3957                                              (1,)   512.00B
Tensor3958                                              (1,)   512.00B
Tensor3959                                              (1,)   512.00B
Tensor3960                                              (1,)   512.00B
Tensor3961                                              (1,)   512.00B
Tensor3962                                              (1,)   512.00B
Tensor3963                                              (1,)   512.00B
Tensor3964                                              (1,)   512.00B
Tensor3965                                              (1,)   512.00B
Tensor3966                                              (1,)   512.00B
Tensor3967                                              (1,)   512.00B
Tensor3968                                              (1,)   512.00B
Tensor3969                                              (1,)   512.00B
Tensor3970                                              (1,)   512.00B
Tensor3971                                              (1,)   512.00B
Tensor3972                                              (1,)   512.00B
Tensor3973                                              (1,)   512.00B
Tensor3974                                              (1,)   512.00B
Tensor3975                                              (1,)   512.00B
Tensor3976                                              (1,)   512.00B
Tensor3977                                              (1,)   512.00B
Tensor3978                                              (1,)   512.00B
Tensor3979                                              (1,)   512.00B
Tensor3980                                              (1,)   512.00B
Tensor3981                                              (1,)   512.00B
Tensor3982                                              (1,)   512.00B
Tensor3983                                              (1,)   512.00B
Tensor3984                                              (1,)   512.00B
Tensor3985                                            (2, 8)   512.00B
Tensor3986                                            (8, 8)   512.00B
Tensor3987                                            (8, 1)   512.00B
Tensor3988                                            (2, 1)   512.00B
Tensor3989                                            (2, 8)   512.00B
Tensor3990                                            (8, 8)   512.00B
Tensor3991                                            (8, 1)   512.00B
Tensor3992                                              (1,)   512.00B
Tensor3993                                           (50, 1)   512.00B
Tensor3994                                         (111709,)   436.50K
Tensor3995                                         (111709,)   436.50K
Tensor3996                                            (256,)     2.00K
Tensor3997                                            (256,)     2.00K
Tensor3998                                            (256,)     2.00K
Tensor3999                                            (256,)     2.00K
Tensor4000                                            (256,)     2.00K
Tensor4001                                            (256,)     2.00K
Tensor4002                                            (2, 1)   512.00B
Tensor4003                                            (2, 1)   512.00B
Tensor4004                                            (2, 1)   512.00B
Tensor4005                                            (2, 1)   512.00B
Tensor4006                                            (2, 1)   512.00B
Tensor4007                                            (2, 1)   512.00B
Tensor4008                                            (2, 1)   512.00B
Tensor4009                                            (2, 1)   512.00B
Tensor4010                                            (2, 1)   512.00B
Tensor4011                                            (2, 1)   512.00B
Tensor4012                                         (111709,)   436.50K
Tensor4013                                         (111709,)   436.50K
Tensor4014                                            (2, 8)   512.00B
Tensor4015                                            (8, 8)   512.00B
Tensor4016                                            (8, 1)   512.00B
Tensor4017                                            (2, 8)   512.00B
Tensor4018                                            (8, 8)   512.00B
Tensor4019                                            (8, 1)   512.00B
Tensor4020                                            (2, 8)   512.00B
Tensor4021                                            (8, 8)   512.00B
Tensor4022                                            (8, 1)   512.00B
Tensor4023                                            (2, 8)   512.00B
Tensor4024                                            (8, 8)   512.00B
Tensor4025                                            (8, 1)   512.00B
Tensor4026                                            (2, 8)   512.00B
Tensor4027                                            (8, 8)   512.00B
Tensor4028                                            (8, 1)   512.00B
Tensor4029                                            (2, 8)   512.00B
Tensor4030                                            (8, 8)   512.00B
Tensor4031                                            (8, 1)   512.00B
Tensor4032                                            (2, 8)   512.00B
Tensor4033                                            (8, 8)   512.00B
Tensor4034                                            (8, 1)   512.00B
Tensor4035                                            (2, 8)   512.00B
Tensor4036                                            (8, 8)   512.00B
Tensor4037                                            (8, 1)   512.00B
Tensor4038                                            (2, 8)   512.00B
Tensor4039                                            (8, 8)   512.00B
Tensor4040                                            (8, 1)   512.00B
Tensor4041                                            (2, 8)   512.00B
Tensor4042                                            (8, 8)   512.00B
Tensor4043                                            (8, 1)   512.00B
Tensor4044                                            (256,)     2.00K
Tensor4045                                            (256,)     2.00K
Tensor4046                                            (256,)     2.00K
Tensor4047                                            (256,)     2.00K
Tensor4048                                            (256,)     2.00K
Tensor4049                                            (256,)     2.00K
Tensor4050                                           (50, 1)   512.00B
Tensor4051                                            (256,)     2.00K
Tensor4052                                            (256,)     2.00K
Tensor4053                                            (256,)     2.00K
Tensor4054                                            (256,)     2.00K
Tensor4055                                            (256,)     2.00K
Tensor4056                                            (256,)     2.00K
Tensor4057                                         (111709,)   436.50K
Tensor4058                                         (111709,)   436.50K
Tensor4059                                            (8, 1)   512.00B
Tensor4060                                            (8, 8)   512.00B
Tensor4061                                            (2, 8)   512.00B
Tensor4062                                            (2, 1)   512.00B
Tensor4063                                            (8, 1)   512.00B
Tensor4064                                            (8, 8)   512.00B
Tensor4065                                            (2, 8)   512.00B
Tensor4066                                            (2, 1)   512.00B
Tensor4067                                            (8, 1)   512.00B
Tensor4068                                            (8, 8)   512.00B
Tensor4069                                            (2, 8)   512.00B
Tensor4070                                            (2, 1)   512.00B
Tensor4071                                            (8, 1)   512.00B
Tensor4072                                            (8, 8)   512.00B
Tensor4073                                            (2, 8)   512.00B
Tensor4074                                            (2, 1)   512.00B
Tensor4075                                            (8, 1)   512.00B
Tensor4076                                            (8, 8)   512.00B
Tensor4077                                            (2, 8)   512.00B
Tensor4078                                            (2, 1)   512.00B
Tensor4079                                            (2, 1)   512.00B
Tensor4080                                            (2, 8)   512.00B
Tensor4081                                            (8, 8)   512.00B
Tensor4082                                            (8, 1)   512.00B
Tensor4083                                            (2, 1)   512.00B
Tensor4084                                            (2, 8)   512.00B
Tensor4085                                            (8, 8)   512.00B
Tensor4086                                            (8, 1)   512.00B
Tensor4087                                            (2, 1)   512.00B
Tensor4088                                            (2, 8)   512.00B
Tensor4089                                            (8, 8)   512.00B
Tensor4090                                            (8, 1)   512.00B
Tensor4091                                            (2, 1)   512.00B
Tensor4092                                            (2, 8)   512.00B
Tensor4093                                            (8, 8)   512.00B
Tensor4094                                            (8, 1)   512.00B
Tensor4095                                            (2, 1)   512.00B
Tensor4096                                            (2, 8)   512.00B
Tensor4097                                            (8, 8)   512.00B
Tensor4098                                            (8, 1)   512.00B
Tensor4099                                           (2000,)     8.00K
Tensor4100                                           (2000,)     8.00K
Tensor4101                                           (2000,)     8.00K
Tensor4102                                           (2000,)     8.00K
Tensor4103                                              (1,)   512.00B
Tensor4104                                              (1,)   512.00B
Tensor4105                                              (1,)   512.00B
Tensor4106                                              (1,)   512.00B
Tensor4107                                              (1,)   512.00B
Tensor4108                                              (1,)   512.00B
Tensor4109                                              (1,)   512.00B
Tensor4110                                              (1,)   512.00B
Tensor4111                                              (1,)   512.00B
Tensor4112                                              (1,)   512.00B
Tensor4113                                              (1,)   512.00B
Tensor4114                                              (1,)   512.00B
Tensor4115                                              (1,)   512.00B
Tensor4116                                              (1,)   512.00B
Tensor4117                                              (1,)   512.00B
Tensor4118                                              (1,)   512.00B
Tensor4119                                              (1,)   512.00B
Tensor4120                                              (1,)   512.00B
Tensor4121                                              (1,)   512.00B
Tensor4122                                              (1,)   512.00B
Tensor4123                                              (1,)   512.00B
Tensor4124                                              (1,)   512.00B
Tensor4125                                              (1,)   512.00B
Tensor4126                                              (1,)   512.00B
Tensor4127                                              (1,)   512.00B
Tensor4128                                              (1,)   512.00B
Tensor4129                                              (1,)   512.00B
Tensor4130                                              (1,)   512.00B
Tensor4131                                              (1,)   512.00B
Tensor4132                                              (1,)   512.00B
Tensor4133                                           (50, 1)   512.00B
Tensor4134                                            (2, 1)   512.00B
Tensor4135                                            (256,)     2.00K
Tensor4136                                            (256,)     2.00K
Tensor4137                                            (256,)     2.00K
Tensor4138                                            (256,)     2.00K
Tensor4139                                            (256,)     2.00K
Tensor4140                                            (256,)     2.00K
