Element type                                            Size  Used MEM
Tensor6227                                              (1,)   512.00B
Tensor6228                                              (1,)   512.00B
Tensor6229                                              (1,)   512.00B
Tensor6230                                              (1,)   512.00B
Tensor6231                                              (1,)   512.00B
Tensor6232                                              (1,)   512.00B
Tensor6233                                              (1,)   512.00B
Tensor6234                                              (1,)   512.00B
Tensor6235                                              (1,)   512.00B
Tensor6236                                              (1,)   512.00B
Tensor6237                                              (1,)   512.00B
Tensor6238                                           (50, 1)   512.00B
Tensor6239                                            (2, 1)   512.00B
Tensor6240                                            (2, 1)   512.00B
Tensor6241                                            (2, 1)   512.00B
Tensor6242                                            (2, 1)   512.00B
Tensor6243                                            (2, 1)   512.00B
Tensor6244                                            (2, 8)   512.00B
Tensor6245                                            (8, 8)   512.00B
Tensor6246                                            (8, 1)   512.00B
Tensor6247                                            (2, 8)   512.00B
Tensor6248                                            (8, 8)   512.00B
Tensor6249                                            (8, 1)   512.00B
Tensor6250                                            (2, 8)   512.00B
Tensor6251                                            (8, 8)   512.00B
Tensor6252                                            (8, 1)   512.00B
Tensor6253                                            (2, 8)   512.00B
Tensor6254                                            (8, 8)   512.00B
Tensor6255                                            (8, 1)   512.00B
Tensor6256                                            (2, 8)   512.00B
Tensor6257                                            (8, 8)   512.00B
Tensor6258                                            (8, 1)   512.00B
Tensor6259                                            (2, 1)   512.00B
Tensor6260                                            (2, 1)   512.00B
Tensor6261                                            (2, 1)   512.00B
Tensor6262                                            (2, 1)   512.00B
Tensor6263                                            (2, 1)   512.00B
Tensor6264                                            (2, 8)   512.00B
Tensor6265                                            (8, 8)   512.00B
Tensor6266                                            (8, 1)   512.00B
Tensor6267                                            (2, 8)   512.00B
Tensor6268                                            (8, 8)   512.00B
Tensor6269                                            (8, 1)   512.00B
Tensor6270                                            (2, 8)   512.00B
Tensor6271                                            (8, 8)   512.00B
Tensor6272                                            (8, 1)   512.00B
Tensor6273                                            (2, 8)   512.00B
Tensor6274                                            (8, 8)   512.00B
Tensor6275                                            (8, 1)   512.00B
Tensor6276                                            (2, 8)   512.00B
Tensor6277                                            (8, 8)   512.00B
Tensor6278                                            (8, 1)   512.00B
Tensor6279                                         (111709,)   436.50K
Tensor6280                                         (111709,)   436.50K
Tensor6281                                            (256,)     2.00K
Tensor6282                                            (256,)     2.00K
Tensor6283                                            (256,)     2.00K
Tensor6284                                            (256,)     2.00K
Tensor6285                                            (256,)     2.00K
Tensor6286                                            (256,)     2.00K
Tensor6287                                           (2000,)     8.00K
Tensor6288                                           (2000,)     8.00K
Tensor6289                                           (2000,)     8.00K
Tensor6290                                           (2000,)     8.00K
Tensor6291                                              (1,)   512.00B
Tensor6292                                              (1,)   512.00B
Tensor6293                                              (1,)   512.00B
Tensor6294                                              (1,)   512.00B
Tensor6295                                              (1,)   512.00B
Tensor6296                                              (1,)   512.00B
Tensor6297                                              (1,)   512.00B
Tensor6298                                              (1,)   512.00B
Tensor6299                                              (1,)   512.00B
Tensor6300                                              (1,)   512.00B
Tensor6301                                              (1,)   512.00B
Tensor6302                                              (1,)   512.00B
Tensor6303                                              (1,)   512.00B
Tensor6304                                              (1,)   512.00B
Tensor6305                                              (1,)   512.00B
Tensor6306                                              (1,)   512.00B
Tensor6307                                              (1,)   512.00B
Tensor6308                                              (1,)   512.00B
Tensor6309                                              (1,)   512.00B
Tensor6310                                              (1,)   512.00B
Tensor6311                                              (1,)   512.00B
Tensor6312                                              (1,)   512.00B
Tensor6313                                              (1,)   512.00B
Tensor6314                                              (1,)   512.00B
Tensor6315                                              (1,)   512.00B
Tensor6316                                              (1,)   512.00B
Tensor6317                                              (1,)   512.00B
Tensor6318                                              (1,)   512.00B
Tensor6319                                              (1,)   512.00B
Tensor6320                                              (1,)   512.00B
Tensor6321                                           (50, 1)   512.00B
Tensor6322                                            (2, 1)   512.00B
Tensor6323                                            (2, 1)   512.00B
Tensor6324                                            (2, 1)   512.00B
Tensor6325                                            (2, 1)   512.00B
Tensor6326                                            (2, 1)   512.00B
Tensor6327                                            (2, 8)   512.00B
Tensor6328                                            (8, 8)   512.00B
Tensor6329                                            (8, 1)   512.00B
Tensor6330                                            (2, 8)   512.00B
Tensor6331                                            (8, 8)   512.00B
Tensor6332                                            (8, 1)   512.00B
Tensor6333                                            (2, 8)   512.00B
Tensor6334                                            (8, 8)   512.00B
Tensor6335                                            (8, 1)   512.00B
Tensor6336                                            (2, 8)   512.00B
Tensor6337                                            (8, 8)   512.00B
Tensor6338                                            (8, 1)   512.00B
Tensor6339                                            (2, 8)   512.00B
Tensor6340                                            (8, 8)   512.00B
Tensor6341                                            (8, 1)   512.00B
Tensor6342                                            (256,)     2.00K
Tensor6343                                            (256,)     2.00K
Tensor6344                                            (256,)     2.00K
Tensor6345                                            (256,)     2.00K
Tensor6346                                            (2, 1)   512.00B
Tensor6347                                            (2, 1)   512.00B
Tensor6348                                            (2, 1)   512.00B
Tensor6349                                            (2, 1)   512.00B
Tensor6350                                            (2, 1)   512.00B
Tensor6351                                            (2, 8)   512.00B
Tensor6352                                            (8, 8)   512.00B
Tensor6353                                            (8, 1)   512.00B
Tensor6354                                            (2, 8)   512.00B
Tensor6355                                            (8, 8)   512.00B
Tensor6356                                            (8, 1)   512.00B
Tensor6357                                            (2, 8)   512.00B
Tensor6358                                            (8, 8)   512.00B
Tensor6359                                            (8, 1)   512.00B
Tensor6360                                            (2, 8)   512.00B
Tensor6361                                            (8, 8)   512.00B
Tensor6362                                            (8, 1)   512.00B
Tensor6363                                            (2, 8)   512.00B
Tensor6364                                            (8, 8)   512.00B
Tensor6365                                            (8, 1)   512.00B
Tensor6366                                         (111709,)   436.50K
Tensor6367                                         (111709,)   436.50K
Tensor6368                                            (256,)     2.00K
Tensor6369                                            (256,)     2.00K
Tensor6370                                            (256,)     2.00K
Tensor6371                                            (256,)     2.00K
Tensor6372                                            (256,)     2.00K
Tensor6373                                            (256,)     2.00K
Tensor6374                                           (2000,)     8.00K
Tensor6375                                           (2000,)     8.00K
Tensor6376                                           (2000,)     8.00K
Tensor6377                                           (2000,)     8.00K
Tensor6378                                              (1,)   512.00B
Tensor6379                                              (1,)   512.00B
Tensor6380                                              (1,)   512.00B
Tensor6381                                              (1,)   512.00B
Tensor6382                                              (1,)   512.00B
Tensor6383                                              (1,)   512.00B
Tensor6384                                              (1,)   512.00B
Tensor6385                                              (1,)   512.00B
Tensor6386                                              (1,)   512.00B
Tensor6387                                              (1,)   512.00B
Tensor6388                                              (1,)   512.00B
Tensor6389                                              (1,)   512.00B
Tensor6390                                              (1,)   512.00B
Tensor6391                                              (1,)   512.00B
Tensor6392                                              (1,)   512.00B
Tensor6393                                              (1,)   512.00B
Tensor6394                                              (1,)   512.00B
Tensor6395                                              (1,)   512.00B
Tensor6396                                              (1,)   512.00B
Tensor6397                                              (1,)   512.00B
Tensor6398                                              (1,)   512.00B
Tensor6399                                              (1,)   512.00B
Tensor6400                                              (1,)   512.00B
Tensor6401                                              (1,)   512.00B
Tensor6402                                              (1,)   512.00B
Tensor6403                                              (1,)   512.00B
Tensor6404                                              (1,)   512.00B
Tensor6405                                              (1,)   512.00B
Tensor6406                                              (1,)   512.00B
Tensor6407                                              (1,)   512.00B
Tensor6408                                            (2, 1)   512.00B
Tensor6409                                            (2, 8)   512.00B
Tensor6410                                            (8, 8)   512.00B
Tensor6411                                            (8, 1)   512.00B
Tensor6412                                           (50, 1)   512.00B
Tensor6413                                            (2, 1)   512.00B
Tensor6414                                            (2, 1)   512.00B
Tensor6415                                            (2, 1)   512.00B
Tensor6416                                            (2, 1)   512.00B
Tensor6417                                            (2, 1)   512.00B
Tensor6418                                            (2, 8)   512.00B
Tensor6419                                            (8, 8)   512.00B
Tensor6420                                            (8, 1)   512.00B
Tensor6421                                            (2, 8)   512.00B
Tensor6422                                            (8, 8)   512.00B
Tensor6423                                            (8, 1)   512.00B
Tensor6424                                            (2, 8)   512.00B
Tensor6425                                            (8, 8)   512.00B
Tensor6426                                            (8, 1)   512.00B
Tensor6427                                            (2, 8)   512.00B
Tensor6428                                            (8, 8)   512.00B
Tensor6429                                            (8, 1)   512.00B
Tensor6430                                            (2, 8)   512.00B
Tensor6431                                            (8, 8)   512.00B
Tensor6432                                            (8, 1)   512.00B
Tensor6433                                            (256,)     2.00K
Tensor6434                                            (256,)     2.00K
Tensor6435                                         (111709,)   436.50K
Tensor6436                                         (111709,)   436.50K
Tensor6437                                            (2, 1)   512.00B
Tensor6438                                            (2, 1)   512.00B
Tensor6439                                            (2, 1)   512.00B
Tensor6440                                            (2, 1)   512.00B
Tensor6441                                            (2, 8)   512.00B
Tensor6442                                            (8, 8)   512.00B
Tensor6443                                            (8, 1)   512.00B
Tensor6444                                            (2, 8)   512.00B
Tensor6445                                            (8, 8)   512.00B
Tensor6446                                            (8, 1)   512.00B
Tensor6447                                            (2, 8)   512.00B
Tensor6448                                            (8, 8)   512.00B
Tensor6449                                            (8, 1)   512.00B
Tensor6450                                            (2, 8)   512.00B
Tensor6451                                            (8, 8)   512.00B
Tensor6452                                            (8, 1)   512.00B
Tensor6453                                            (2, 1)   512.00B
Tensor6454                                            (2, 8)   512.00B
Tensor6455                                            (8, 8)   512.00B
Tensor6456                                            (8, 1)   512.00B
Tensor6457                                            (8, 1)   512.00B
Tensor6458                                            (8, 8)   512.00B
Tensor6459                                            (2, 8)   512.00B
Tensor6460                                            (2, 1)   512.00B
Tensor6461                                            (2, 1)   512.00B
Tensor6462                                            (2, 8)   512.00B
Tensor6463                                            (8, 8)   512.00B
Tensor6464                                            (8, 1)   512.00B
Tensor6465                                            (2, 1)   512.00B
Tensor6466                                            (2, 8)   512.00B
Tensor6467                                            (8, 8)   512.00B
Tensor6468                                            (8, 1)   512.00B
Tensor6469                                            (2, 1)   512.00B
Tensor6470                                            (2, 8)   512.00B
Tensor6471                                            (8, 8)   512.00B
Tensor6472                                            (8, 1)   512.00B
Tensor6473                                         (111709,)   436.50K
Tensor6474                                         (111709,)   436.50K
Tensor6475                                            (256,)     2.00K
Tensor6476                                            (256,)     2.00K
Tensor6477                                            (256,)     2.00K
Tensor6478                                            (256,)     2.00K
Tensor6479                                            (256,)     2.00K
Tensor6480                                            (256,)     2.00K
Tensor6481                                           (50, 1)   512.00B
Tensor6482                                            (2, 1)   512.00B
Tensor6483                                            (2, 1)   512.00B
Tensor6484                                            (2, 1)   512.00B
Tensor6485                                            (2, 1)   512.00B
Tensor6486                                            (2, 1)   512.00B
Tensor6487                                            (2, 8)   512.00B
Tensor6488                                            (8, 8)   512.00B
Tensor6489                                            (8, 1)   512.00B
Tensor6490                                            (2, 8)   512.00B
Tensor6491                                            (8, 8)   512.00B
Tensor6492                                            (8, 1)   512.00B
Tensor6493                                            (2, 8)   512.00B
Tensor6494                                            (8, 8)   512.00B
Tensor6495                                            (8, 1)   512.00B
Tensor6496                                            (2, 8)   512.00B
Tensor6497                                            (8, 8)   512.00B
Tensor6498                                            (8, 1)   512.00B
Tensor6499                                            (2, 8)   512.00B
Tensor6500                                            (8, 8)   512.00B
Tensor6501                                            (8, 1)   512.00B
Tensor6502                                           (2000,)     8.00K
Tensor6503                                           (2000,)     8.00K
Tensor6504                                           (2000,)     8.00K
Tensor6505                                           (2000,)     8.00K
Tensor6506                                              (1,)   512.00B
Tensor6507                                              (1,)   512.00B
Tensor6508                                              (1,)   512.00B
Tensor6509                                              (1,)   512.00B
Tensor6510                                              (1,)   512.00B
Tensor6511                                              (1,)   512.00B
Tensor6512                                              (1,)   512.00B
Tensor6513                                              (1,)   512.00B
Tensor6514                                              (1,)   512.00B
Tensor6515                                              (1,)   512.00B
Tensor6516                                              (1,)   512.00B
Tensor6517                                              (1,)   512.00B
Tensor6518                                              (1,)   512.00B
Tensor6519                                              (1,)   512.00B
Tensor6520                                              (1,)   512.00B
Tensor6521                                              (1,)   512.00B
Tensor6522                                              (1,)   512.00B
Tensor6523                                              (1,)   512.00B
Tensor6524                                              (1,)   512.00B
Tensor6525                                              (1,)   512.00B
Tensor6526                                              (1,)   512.00B
Tensor6527                                              (1,)   512.00B
Tensor6528                                              (1,)   512.00B
Tensor6529                                              (1,)   512.00B
Tensor6530                                              (1,)   512.00B
Tensor6531                                              (1,)   512.00B
Tensor6532                                              (1,)   512.00B
Tensor6533                                              (1,)   512.00B
Tensor6534                                              (1,)   512.00B
Tensor6535                                              (1,)   512.00B
Tensor6536                                           (50, 1)   512.00B
Tensor6537                                            (2, 1)   512.00B
Tensor6538                                            (2, 1)   512.00B
Tensor6539                                            (2, 1)   512.00B
Tensor6540                                            (2, 1)   512.00B
Tensor6541                                            (2, 1)   512.00B
Tensor6542                                            (2, 8)   512.00B
Tensor6543                                            (8, 8)   512.00B
Tensor6544                                            (8, 1)   512.00B
Tensor6545                                            (2, 8)   512.00B
Tensor6546                                            (8, 8)   512.00B
Tensor6547                                            (8, 1)   512.00B
Tensor6548                                            (2, 8)   512.00B
Tensor6549                                            (8, 8)   512.00B
Tensor6550                                            (8, 1)   512.00B
Tensor6551                                            (2, 8)   512.00B
Tensor6552                                            (8, 8)   512.00B
Tensor6553                                            (8, 1)   512.00B
Tensor6554                                            (2, 8)   512.00B
Tensor6555                                            (8, 8)   512.00B
Tensor6556                                            (8, 1)   512.00B
Tensor6557                                            (256,)     2.00K
Tensor6558                                            (256,)     2.00K
Tensor6559                                            (256,)     2.00K
Tensor6560                                            (256,)     2.00K
Tensor6561                                            (2, 1)   512.00B
Tensor6562                                            (2, 1)   512.00B
Tensor6563                                            (2, 1)   512.00B
Tensor6564                                            (2, 1)   512.00B
Tensor6565                                            (2, 1)   512.00B
Tensor6566                                            (2, 8)   512.00B
Tensor6567                                            (8, 8)   512.00B
Tensor6568                                            (8, 1)   512.00B
Tensor6569                                            (2, 8)   512.00B
Tensor6570                                            (8, 8)   512.00B
Tensor6571                                            (8, 1)   512.00B
Tensor6572                                            (2, 8)   512.00B
Tensor6573                                            (8, 8)   512.00B
Tensor6574                                            (8, 1)   512.00B
Tensor6575                                            (2, 8)   512.00B
Tensor6576                                            (8, 8)   512.00B
Tensor6577                                            (8, 1)   512.00B
Tensor6578                                            (2, 8)   512.00B
Tensor6579                                            (8, 8)   512.00B
Tensor6580                                            (8, 1)   512.00B
Tensor6581                                         (111709,)   436.50K
Tensor6582                                         (111709,)   436.50K
Tensor6583                                            (256,)     2.00K
Tensor6584                                            (256,)     2.00K
Tensor6585                                            (256,)     2.00K
Tensor6586                                            (256,)     2.00K
Tensor6587                                            (256,)     2.00K
Tensor6588                                            (256,)     2.00K
Tensor6589                                           (2000,)     8.00K
Tensor6590                                           (2000,)     8.00K
Tensor6591                                           (2000,)     8.00K
Tensor6592                                           (2000,)     8.00K
Tensor6593                                              (1,)   512.00B
Tensor6594                                              (1,)   512.00B
Tensor6595                                              (1,)   512.00B
Tensor6596                                              (1,)   512.00B
Tensor6597                                              (1,)   512.00B
Tensor6598                                              (1,)   512.00B
Tensor6599                                              (1,)   512.00B
Tensor6600                                              (1,)   512.00B
Tensor6601                                              (1,)   512.00B
Tensor6602                                              (1,)   512.00B
Tensor6603                                              (1,)   512.00B
Tensor6604                                              (1,)   512.00B
Tensor6605                                              (1,)   512.00B
Tensor6606                                              (1,)   512.00B
Tensor6607                                              (1,)   512.00B
Tensor6608                                              (1,)   512.00B
Tensor6609                                              (1,)   512.00B
Tensor6610                                              (1,)   512.00B
Tensor6611                                              (1,)   512.00B
Tensor6612                                              (1,)   512.00B
Tensor6613                                              (1,)   512.00B
Tensor6614                                              (1,)   512.00B
Tensor6615                                              (1,)   512.00B
Tensor6616                                              (1,)   512.00B
Tensor6617                                              (1,)   512.00B
Tensor6618                                              (1,)   512.00B
Tensor6619                                              (1,)   512.00B
Tensor6620                                              (1,)   512.00B
Tensor6621                                              (1,)   512.00B
Tensor6622                                              (1,)   512.00B
Tensor6623                                           (50, 1)   512.00B
Tensor6624                                            (2, 1)   512.00B
Tensor6625                                            (256,)     2.00K
Tensor6626                                            (256,)     2.00K
Tensor6627                                            (256,)     2.00K
Tensor6628                                            (256,)     2.00K
Tensor6629                                            (256,)     2.00K
Tensor6630                                            (256,)     2.00K
Tensor6631                                         (111709,)   436.50K
Tensor6632                                         (111709,)   436.50K
Tensor6633                                            (2, 8)   512.00B
Tensor6634                                            (8, 8)   512.00B
Tensor6635                                            (8, 1)   512.00B
Tensor6636                                            (256,)     2.00K
Tensor6637                                            (256,)     2.00K
Tensor6638                                         (111709,)   436.50K
Tensor6639                                         (111709,)   436.50K
Tensor6640                                            (2, 1)   512.00B
Tensor6641                                            (2, 1)   512.00B
Tensor6642                                            (2, 1)   512.00B
Tensor6643                                            (2, 1)   512.00B
Tensor6644                                            (2, 1)   512.00B
Tensor6645                                            (2, 1)   512.00B
Tensor6646                                            (2, 1)   512.00B
Tensor6647                                            (2, 1)   512.00B
Tensor6648                                            (2, 1)   512.00B
Tensor6649                                            (2, 8)   512.00B
Tensor6650                                            (8, 8)   512.00B
Tensor6651                                            (8, 1)   512.00B
Tensor6652                                            (2, 8)   512.00B
Tensor6653                                            (8, 8)   512.00B
Tensor6654                                            (8, 1)   512.00B
Tensor6655                                            (2, 8)   512.00B
Tensor6656                                            (8, 8)   512.00B
Tensor6657                                            (8, 1)   512.00B
Tensor6658                                            (2, 8)   512.00B
Tensor6659                                            (8, 8)   512.00B
Tensor6660                                            (8, 1)   512.00B
Tensor6661                                            (2, 8)   512.00B
Tensor6662                                            (8, 8)   512.00B
Tensor6663                                            (8, 1)   512.00B
Tensor6664                                            (2, 8)   512.00B
Tensor6665                                            (8, 8)   512.00B
Tensor6666                                            (8, 1)   512.00B
Tensor6667                                            (2, 8)   512.00B
Tensor6668                                            (8, 8)   512.00B
Tensor6669                                            (8, 1)   512.00B
Tensor6670                                            (2, 8)   512.00B
Tensor6671                                            (8, 8)   512.00B
Tensor6672                                            (8, 1)   512.00B
Tensor6673                                            (2, 8)   512.00B
Tensor6674                                            (8, 8)   512.00B
Tensor6675                                            (8, 1)   512.00B
Tensor6676                                           (2000,)     8.00K
Tensor6677                                           (2000,)     8.00K
Tensor6678                                           (2000,)     8.00K
Tensor6679                                           (2000,)     8.00K
Tensor6680                                              (1,)   512.00B
Tensor6681                                              (1,)   512.00B
Tensor6682                                              (1,)   512.00B
Tensor6683                                              (1,)   512.00B
Tensor6684                                              (1,)   512.00B
Tensor6685                                              (1,)   512.00B
Tensor6686                                              (1,)   512.00B
Tensor6687                                              (1,)   512.00B
Tensor6688                                              (1,)   512.00B
Tensor6689                                              (1,)   512.00B
Tensor6690                                              (1,)   512.00B
Tensor6691                                              (1,)   512.00B
Tensor6692                                              (1,)   512.00B
Tensor6693                                              (1,)   512.00B
Tensor6694                                              (1,)   512.00B
Tensor6695                                              (1,)   512.00B
Tensor6696                                              (1,)   512.00B
Tensor6697                                              (1,)   512.00B
Tensor6698                                              (1,)   512.00B
Tensor6699                                              (1,)   512.00B
Tensor6700                                              (1,)   512.00B
Tensor6701                                              (1,)   512.00B
Tensor6702                                              (1,)   512.00B
Tensor6703                                              (1,)   512.00B
Tensor6704                                              (1,)   512.00B
Tensor6705                                              (1,)   512.00B
Tensor6706                                              (1,)   512.00B
Tensor6707                                              (1,)   512.00B
Tensor6708                                              (1,)   512.00B
Tensor6709                                              (1,)   512.00B
Tensor6710                                           (50, 1)   512.00B
Tensor6711                                            (2, 1)   512.00B
Tensor6712                                            (2, 8)   512.00B
Tensor6713                                            (8, 8)   512.00B
Tensor6714                                            (8, 1)   512.00B
Tensor6715                                            (2, 1)   512.00B
Tensor6716                                            (2, 1)   512.00B
Tensor6717                                            (2, 1)   512.00B
Tensor6718                                            (2, 1)   512.00B
Tensor6719                                            (2, 8)   512.00B
Tensor6720                                            (8, 8)   512.00B
Tensor6721                                            (8, 1)   512.00B
Tensor6722                                            (2, 8)   512.00B
Tensor6723                                            (8, 8)   512.00B
Tensor6724                                            (8, 1)   512.00B
Tensor6725                                            (2, 8)   512.00B
Tensor6726                                            (8, 8)   512.00B
Tensor6727                                            (8, 1)   512.00B
Tensor6728                                            (2, 8)   512.00B
Tensor6729                                            (8, 8)   512.00B
Tensor6730                                            (8, 1)   512.00B
Tensor6731                                           (2000,)     8.00K
Tensor6732                                           (2000,)     8.00K
Tensor6733                                           (2000,)     8.00K
Tensor6734                                           (2000,)     8.00K
Tensor6735                                              (1,)   512.00B
Tensor6736                                              (1,)   512.00B
Tensor6737                                              (1,)   512.00B
Tensor6738                                              (1,)   512.00B
Tensor6739                                              (1,)   512.00B
Tensor6740                                              (1,)   512.00B
Tensor6741                                              (1,)   512.00B
Tensor6742                                              (1,)   512.00B
Tensor6743                                              (1,)   512.00B
Tensor6744                                              (1,)   512.00B
Tensor6745                                              (1,)   512.00B
Tensor6746                                              (1,)   512.00B
Tensor6747                                              (1,)   512.00B
Tensor6748                                              (1,)   512.00B
Tensor6749                                              (1,)   512.00B
Tensor6750                                              (1,)   512.00B
Tensor6751                                              (1,)   512.00B
Tensor6752                                              (1,)   512.00B
Tensor6753                                              (1,)   512.00B
Tensor6754                                              (1,)   512.00B
Tensor6755                                              (1,)   512.00B
Tensor6756                                              (1,)   512.00B
Tensor6757                                              (1,)   512.00B
Tensor6758                                              (1,)   512.00B
Tensor6759                                              (1,)   512.00B
Tensor6760                                              (1,)   512.00B
Tensor6761                                              (1,)   512.00B
Tensor6762                                              (1,)   512.00B
Tensor6763                                              (1,)   512.00B
Tensor6764                                              (1,)   512.00B
Tensor6765                                            (2, 1)   512.00B
Tensor6766                                            (2, 1)   512.00B
Tensor6767                                            (2, 1)   512.00B
Tensor6768                                            (2, 1)   512.00B
Tensor6769                                            (2, 1)   512.00B
Tensor6770                                            (2, 1)   512.00B
Tensor6771                                            (2, 1)   512.00B
Tensor6772                                            (2, 1)   512.00B
Tensor6773                                            (2, 1)   512.00B
Tensor6774                                            (2, 1)   512.00B
Tensor6775                                         (111709,)   436.50K
Tensor6776                                         (111709,)   436.50K
Tensor6777                                            (2, 8)   512.00B
Tensor6778                                            (8, 8)   512.00B
Tensor6779                                            (8, 1)   512.00B
Tensor6780                                            (2, 8)   512.00B
Tensor6781                                            (8, 8)   512.00B
Tensor6782                                            (8, 1)   512.00B
Tensor6783                                            (2, 8)   512.00B
Tensor6784                                            (8, 8)   512.00B
Tensor6785                                            (8, 1)   512.00B
Tensor6786                                            (2, 8)   512.00B
Tensor6787                                            (8, 8)   512.00B
Tensor6788                                            (8, 1)   512.00B
Tensor6789                                            (2, 8)   512.00B
Tensor6790                                            (8, 8)   512.00B
Tensor6791                                            (8, 1)   512.00B
Tensor6792                                            (2, 8)   512.00B
Tensor6793                                            (8, 8)   512.00B
Tensor6794                                            (8, 1)   512.00B
Tensor6795                                            (2, 8)   512.00B
Tensor6796                                            (8, 8)   512.00B
Tensor6797                                            (8, 1)   512.00B
Tensor6798                                            (2, 8)   512.00B
Tensor6799                                            (8, 8)   512.00B
Tensor6800                                            (8, 1)   512.00B
Tensor6801                                            (2, 8)   512.00B
Tensor6802                                            (8, 8)   512.00B
Tensor6803                                            (8, 1)   512.00B
Tensor6804                                            (2, 8)   512.00B
Tensor6805                                            (8, 8)   512.00B
Tensor6806                                            (8, 1)   512.00B
Tensor6807                                            (256,)     2.00K
Tensor6808                                            (256,)     2.00K
Tensor6809                                            (256,)     2.00K
Tensor6810                                            (256,)     2.00K
Tensor6811                                            (256,)     2.00K
Tensor6812                                            (256,)     2.00K
Tensor6813                                           (50, 1)   512.00B
Tensor6814                                            (800,)     6.50K
Tensor6815                                            (720,)     0.00B
Tensor6816                                             (80,)     0.00B
Tensor6817                                              (1,)   512.00B
Tensor6818                                              (1,)   512.00B
Tensor6819                                              (1,)   512.00B
Tensor6820                                              (1,)   512.00B
Tensor6821                                              (1,)   512.00B
Tensor6822                                              (1,)   512.00B
Tensor6823                                              (1,)   512.00B
Tensor6824                                              (1,)   512.00B
Tensor6825                                              (1,)   512.00B
Tensor6826                                              (1,)   512.00B
Tensor6827                                              (1,)   512.00B
Tensor6828                                              (1,)   512.00B
Tensor6829                                              (1,)   512.00B
Tensor6830                                              (1,)   512.00B
Tensor6831                                              (1,)   512.00B
Tensor6832                                              (1,)   512.00B
Tensor6833                                              (1,)   512.00B
Tensor6834                                              (1,)   512.00B
Tensor6835                                              (1,)   512.00B
Tensor6836                                              (1,)   512.00B
Tensor6837                                              (1,)   512.00B
Tensor6838                                              (1,)   512.00B
Tensor6839                                              (1,)   512.00B
Tensor6840                                              (1,)   512.00B
Tensor6841                                              (1,)   512.00B
Tensor6842                                              (1,)   512.00B
Tensor6843                                              (1,)   512.00B
Tensor6844                                              (1,)   512.00B
Tensor6845                                              (1,)   512.00B
Tensor6846                                              (1,)   512.00B
Tensor6847                                              (1,)   512.00B
Tensor6848                                              (1,)   512.00B
Tensor6849                                              (1,)   512.00B
Tensor6850                                              (1,)   512.00B
Tensor6851                                              (1,)   512.00B
Tensor6852                                              (1,)   512.00B
Tensor6853                                              (1,)   512.00B
Tensor6854                                              (1,)   512.00B
Tensor6855                                              (1,)   512.00B
Tensor6856                                            (2, 1)   512.00B
Tensor6857                                            (2, 1)   512.00B
Tensor6858                                            (2, 1)   512.00B
Tensor6859                                            (2, 1)   512.00B
Tensor6860                                            (2, 1)   512.00B
